Place type,Room type,Location,Latitude,Longitude,Price/night (SGD),Total Price (SGD),Bedrooms,Beds,Bathrooms,Superhost,Host Reviews,Host Rating,Total Reviews,Rating,Cleanliness Rating,Accuracy Rating,Check-in Rating,Communication Rating,Location Rating,Value Rating,Amenities,Link
Entire home,Flat,Khet Pathum Wan,13.7425,100.5493,$179,"$1,107",1,3,1,True,518,4.94,100,4.94,4.9,4.9,4.9,4.9,4.9,4.9,"['Hair dryer', 'Cleaning products', 'Local spa shampoo', 'Local spa  conditioner', 'Local spa body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washing machine', 'Free dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'Safe', 'TV', 'Cot – available upon request', 'Travel cot – available upon request', 'Children’s books and toys for ages 2–5 years old', 'Standalone high chair – available upon request', 'Baby bath', 'Children’s tableware', 'Air conditioning', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Mini fridge', 'Freezer', 'Kettle', 'Wine glasses', 'Toaster', 'Dining table', 'Coffee', 'Private entrance', 'Private patio or balcony', 'Outdoor furniture', 'Paid parking on premises', 'Luggage drop-off allowed']",https://www.airbnb.com.sg/rooms/770762791820302350?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3EB2DagMmMZbcWe&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Khlong Toei,13.7365,100.557,$139,$865,2,2,1,True,2979,4.79,40,4.8,4.7,4.8,4.8,4.8,4.7,4.7,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage', 'TV', 'Air conditioning', 'Heating', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Kettle', 'Rice cooker', 'Dining table', 'Private entrance', 'Patio or balcony', 'Garden', 'Pool', 'Hot tub', 'Lift', 'Single level home', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Cleaning available during stay', 'Host greets you']",https://www.airbnb.com.sg/rooms/1149296566664911564?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3f6ZtjdctA87hXz&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Khlong Toei,13.73731,100.55882,$103,$654,1,0,1,False,85,4.69,85,4.69,4.7,4.8,4.7,4.8,4.7,4.7,"['Bath', 'Hair dryer', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes storage: wardrobe', '43-inch TV', 'Central air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Kettle', 'Dining table', 'Private entrance', 'Private patio or balcony', 'Free parking on premises', 'Shared pool', 'Private hot tub', 'Lift', 'EV charger', 'Gym', 'Long-term stays allowed', 'Self check-in', 'Smart lock']",https://www.airbnb.com.sg/rooms/43346674?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3tT8Eqnq3yK_UT5&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Bang Rak,13.72641,100.52797,$81,$525,1,2,1,True,45,4.8,45,4.8,4.7,4.8,4.9,5.0,4.9,4.7,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe and chest of drawers', 'Ethernet connection', 'TV with standard cable/satellite', 'Books and reading material', 'Children’s tableware', 'Plug socket covers', 'Central air conditioning', 'Portable fans', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi – 15 Mbps', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Kettle', 'Coffee maker', 'Wine glasses', 'Toaster', 'Rice cooker', 'Dining table', 'Coffee', 'Bread maker', 'Launderette nearby', 'Private patio or balcony', 'Garden', 'Lift', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Cleaning available during stay', 'Host greets you']",https://www.airbnb.com.sg/rooms/29046174?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3LPkG527wTcGnOW&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Chatuchak,13.8102,100.5588,$68,$437,1,2,2,True,127,4.78,13,5.0,0,0,0,0,0,0,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washing machine', 'Free dryer – In building', 'Essentials', 'Hangers', 'Extra pillows and blankets', 'Iron', 'Clothes storage: wardrobe', 'TV', 'Air conditioning', 'Heating', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Kettle', 'Coffee maker', 'Toaster', 'Kitchenette', 'Dining table', 'Patio or balcony', 'Shared back garden – Fully fenced', 'Outdoor furniture', 'Outdoor dining area', 'Free parking on premises', 'Free on-street parking', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/841426284274640305?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3-5mZDMqvGk_VH3&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Ratchathewi,13.751264432401321,100.55514358770621,$60,$404,2,2,1,False,615,4.52,34,4.53,4.4,4.6,4.8,4.8,4.5,4.6,"['Hair dryer', 'Shampoo', 'Hot water', 'Washing machine', 'Essentials', 'Hangers', 'Clothes storage', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Kettle', 'Dining table', 'Lift']",https://www.airbnb.com.sg/rooms/1074470863192836598?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P314uBFmXEnxNK4O&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Home,Khet Phra Nakhon,13.75484,100.49953,$90,$559,3,3,3,True,222,4.84,73,4.77,0,0,0,0,0,0,"['Hair dryer', 'Cleaning products', 'Body soap', 'Hot water', 'Free washer – In building', 'Free dryer – In building', 'Essentials', 'Hangers', 'Bed linen', 'Clothes drying rack', '20-inch TV with standard cable/satellite', 'Air conditioning', 'Portable fans', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Beko refrigerator', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Tefal single oven', 'Kettle', 'Coffee maker: filter coffee maker', 'Rice cooker', 'Dining table', 'Coffee', 'Private entrance', 'Private patio or balcony', 'Long-term stays allowed', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/41119126?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3oKY0nh29lF_0Br&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Khlong San,,,$59,$377,,,,,,,56,4.68,,,,,,,,https://www.airbnb.com.sg/rooms/33360075?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P36VKYZPaj1HjQ96&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Flat,Khet Bang Phlat,13.806475862109753,100.51384386610873,$53,$395,2,2,1,True,147,4.88,13,4.46,4.4,4.4,4.6,4.5,4.0,4.5,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Washing machine', 'Free dryer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage', 'Ethernet connection', 'TV with standard cable/satellite', 'Exercise equipment', 'Cot', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Fast wifi – 517 Mbps', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Cooker', 'Kettle', 'Coffee maker', 'Wine glasses', 'Toaster', 'Dining table', 'Coffee', 'Patio or balcony', 'Garden', 'Sun loungers', 'Shared pool', 'Lift', 'Gym', 'Paid parking on premises', 'Long-term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",https://www.airbnb.com.sg/rooms/935905623790961213?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541647_P3amu3StYCya-2wt&previous_page_section_name=1000&federated_search_id=59e7f6d1-ffbd-4185-b932-f9c560bec0d3
Entire home,Hotel room,Bangkok,,,$95,$568,,,,,,,13,5.0,,,,,,,,https://www.airbnb.com.sg/rooms/2960283?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541649_P32-1-L6tmNxcQ3q&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Flat,Ratchathewi,13.7498,100.533,$45,$286,0,3,1,False,628,4.69,129,4.8,4.6,4.8,4.8,4.9,4.8,4.8,"['City skyline view', 'Hair dryer', 'Shampoo', 'Hot water', 'Paid dryer – In unit', 'Essentials', 'Hangers', 'Iron', '32-inch HDTV with standard cable/satellite', 'AC – split-type ductless system', 'Wifi', 'Kitchen', 'Fridge', 'Microwave', 'Oven', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/2279684?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3kmS9aY80aIl9FK&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Boutique hotel,Khet Ratchathewi,13.752,100.53125,$61,$383,0,2,1,True,3822,4.78,47,4.81,4.6,4.8,4.8,4.9,4.9,4.6,"['Hair dryer', 'Shampoo', 'Shower gel', 'Washing machine', 'Dryer', 'Essentials', 'Hangers', 'Iron', 'TV with standard cable/satellite', 'Air conditioning', 'Indoor fireplace', 'Wifi', 'Dedicated workspace', 'Fridge', 'Microwave']",https://www.airbnb.com.sg/rooms/723643486299270149?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P38eOkwSggKhdta8&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Flat,Khet Khlong Toei,13.7356,100.557,$125,$774,2,2,2,False,260,4.68,22,4.73,4.6,4.8,4.8,4.9,4.7,4.7,"['Bath', 'Hair dryer', '资生堂 shampoo', '资生堂 conditioner', 'Hot water', 'Shower gel', 'Washing machine', 'Hangers', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Kitchen', '三星 refrigerator', 'Microwave', 'Dishes and cutlery', 'Kettle', 'Shared pool', 'Private hot tub', 'Lift', 'Shared gym in building', 'Host greets you']",https://www.airbnb.com.sg/rooms/1030154896807197054?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3cwuNA1RDurdbcv&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Apartment,Khet Watthana,13.7442,100.557,$291,"$1,814",3,3,1,True,1009,4.84,144,4.86,0,0,0,0,0,0,"['Bath', 'Hair dryer', 'Cleaning products', 'JJ Suites shampoo', 'JJ Suites conditioner', 'JJ Suites body soap', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe and wardrobe', '55-inch HDTV with standard cable/satellite, Amazon Prime Video, Netflix, Apple TV, Disney+', 'TV Bluetooth sound system', 'Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench', 'Pool table', 'Cot – available upon request', 'Travel cot – available upon request', 'Standalone high chair – available upon request', 'Window guards', 'Air conditioning', 'Portable fans', 'Smoke alarm', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Cooker', 'Stainless steel oven', 'Kettle', 'Coffee maker: cafetière, Keurig coffee machine, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Rice cooker', 'Coffee', 'Private entrance', 'Launderette nearby', 'Patio or balcony', 'Outdoor furniture', 'Outdoor dining area', 'Sun loungers', 'Free carport on premises', 'Shared pool', 'Private hot tub', 'Lift', 'Shared gym in building', 'Paid parking on premises', 'Single level home', 'Pets allowed', 'Luggage drop-off allowed', 'Smoking allowed', 'Long-term stays allowed', 'Self check-in', 'Smart lock', 'Housekeeping available from 10:00 am to 5:00 pm, every day – included with your stay']",https://www.airbnb.com.sg/rooms/32683658?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3bOeNSswP7jBVnV&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Flat,Khet Watthana,13.74239,100.55573,$157,$969,2,2,2,False,1055,4.65,28,4.71,4.8,4.7,4.8,4.8,4.8,4.6,"['Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Washing machine', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Safe', 'Clothes storage: wardrobe, wardrobe and chest of drawers', 'Ethernet connection', 'TV', 'Cot – available upon request', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Electric cooker', 'Kettle', 'Wine glasses', 'Rice cooker', 'Dining table', 'Bread maker', 'Private patio or balcony', 'Shared back garden', 'Lift', 'Paid multistorey car park on premises', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Building staff', 'Housekeeping available every day – available at extra cost']",https://www.airbnb.com.sg/rooms/773176680227348874?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P33mfVpDhAs3IqhF&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Loft,Chana Songkhram,13.7609,100.4934,$65,$400,1,4,1,True,1643,4.83,47,4.79,4.8,4.9,4.9,5.0,4.8,4.8,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linen', 'Clothes storage', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Lift', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Host greets you']",https://www.airbnb.com.sg/rooms/1043368496323303334?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P33xtvgPI2nM7c1E&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Home,Khet Khlong San,13.7233,100.496,$81,$507,2,0,1,False,123,4.89,5,5.0,5.0,5.0,5.0,5.0,4.4,5.0,"['Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'TV', 'Window guards', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'First aid kit', 'Wifi', 'Fridge', 'Microwave', 'Dishes and cutlery', 'Mini fridge', 'Kettle', 'Toaster', 'Dining table', 'Launderette nearby', 'Self check-in', 'Keypad']",https://www.airbnb.com.sg/rooms/1186665082211444758?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3E9gvOBh6CZXdWw&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Flat,Khet Sathon,13.7193,100.5307,$159,$983,2,2,2,True,22,4.82,7,5.0,4.7,5.0,4.7,5.0,4.9,4.6,"['City skyline view', 'Pool view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Room-darkening blinds', 'Clothes drying rack', 'Clothes storage: wardrobe', 'TV', 'Exercise equipment: elliptical, free weights, stationary bike, treadmill, workout bench', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Induction cooker', 'Double oven', 'Kettle', 'Baking sheet', 'Dining table', 'Outdoor furniture', 'Sun loungers', 'Free residential garage on premises – 1 space', 'Shared outdoor pool – available all year', 'Shared sauna', 'Lift', 'Shared gym in building', 'Long-term stays allowed', 'Self check-in', 'Smart lock']",https://www.airbnb.com.sg/rooms/1059018570250341469?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3V9qC174d0nBfi-&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Entire home,Apartment,Watthana,13.73653,100.5594,$121,$757,1,2,1,False,5562,4.78,132,4.77,0,0,0,0,0,0,"['City skyline view', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening blinds', 'Iron', 'Clothes drying rack', 'Clothes storage: wardrobe', '40-inch HDTV with Netflix, standard cable/satellite', 'Exercise equipment', 'Cot – available upon request', 'Standalone high chair – available upon request', 'Fireplace guards', 'Window guards', 'Baby safety gates', 'Table corner guards', 'Central air conditioning', 'Central heating', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Fast wifi – 362 Mbps', 'Dedicated workspace', 'Kitchen', 'Fridge', 'Microwave', 'Cooking basics', 'Dishes and cutlery', 'Freezer', 'Other stainless steel electric cooker', 'Kettle', 'Wine glasses', 'Toaster', 'Rice cooker', 'Dining table', 'Coffee', 'Launderette nearby', 'Private patio or balcony', 'Shared back garden – Fully fenced', 'BBQ grill', 'Sun loungers', 'Free parking on premises', 'Shared outdoor pool – available all year, infinity, rooftop', 'Shared hot tub', 'Lift', 'Shared gym in building', 'Luggage drop-off allowed', 'Long-term stays allowed', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/544663715384055935?adults=3&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3hGaFnCI1kp3pSw&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
Room,Room,Khet Ratchathewi,13.7505,100.538,$90,$567,0,0,1,False,2133,4.48,111,4.69,4.5,4.7,4.8,4.8,4.8,4.7,"['Hair dryer', 'Shampoo', 'Conditioner', 'Hot water', 'Shower gel', 'Essentials', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'TV', 'Central air conditioning', 'Lock on bedroom door', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Microwave', 'Mini fridge', 'Kettle', 'Dining table', 'Private living room', 'Self check-in', 'Lockbox']",https://www.airbnb.com.sg/rooms/30974375?adults=3&category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=639848434&search_mode=regular_search&check_in=2024-10-04&check_out=2024-10-10&source_impression_id=p3_1723541650_P3pp0EcEvQecPWm3&previous_page_section_name=1000&federated_search_id=9f81cd52-6cc7-4b3f-baa9-6b4d794fd843
